trial name,items,id,type,threads,completion time,service time,bandwidth,speedup,scalability,efficiency
house720-h1-3iter-stream,84,1,omp,7,626951,7463.70,0,4.05,4.32,.57
house720-h1-3iter-stream,84,1,omp,8,546882,6510.50,0,4.65,4.95,.58
house720-h1-3iter-stream,84,1,omp,9,570074,6786.59,0,4.46,4.75,.49
house720-h1-3iter-stream,84,1,omp,10,476260,5669.76,0,5.34,5.69,.53
house720-h1-3iter-stream,84,1,omp,11,525879,6260.46,0,4.83,5.15,.43
house720-h1-3iter-stream,84,1,omp,12,473782,5640.26,0,5.37,5.72,.44
house720-h1-3iter-stream,84,1,omp,13,452359,5385.22,0,5.62,5.99,.43
house720-h1-3iter-stream,84,1,omp,14,446896,5320.19,0,5.69,6.06,.40
house720-h1-3iter-stream,84,1,omp,15,428869,5105.58,0,5.93,6.32,.39
house720-h1-3iter-stream,84,1,omp,16,472107,5620.32,0,5.39,5.74,.33
house720-h1-3iter-stream,84,1,omp,17,492296,5860.66,0,5.16,5.50,.30
house720-h1-3iter-stream,84,1,omp,18,490108,5834.61,0,5.19,5.53,.28
house720-h1-3iter-stream,84,1,omp,19,451601,5376.20,0,5.63,6.00,.29
house720-h1-3iter-stream,84,1,omp,20,453076,5393.76,0,5.61,5.98,.28
house720-h1-3iter-stream,84,1,omp,21,465108,5537.00,0,5.47,5.82,.26
house720-h1-3iter-stream,84,1,omp,22,434545,5173.15,0,5.85,6.23,.26
house720-h1-3iter-stream,84,1,omp,23,488877,5819.96,0,5.20,5.54,.22
house720-h1-3iter-stream,84,1,omp,24,459060,5465.00,0,5.54,5.90,.23
house720-h1-3iter-stream,84,1,omp,25,488668,5817.47,0,5.20,5.54,.20
house720-h1-3iter-stream,84,1,omp,26,457665,5448.39,0,5.56,5.92,.21
house720-h1-3iter-stream,84,1,omp,27,524947,6249.36,0,4.84,5.16,.17
house720-h1-3iter-stream,84,1,omp,28,488816,5819.23,0,5.20,5.54,.18
house720-h1-3iter-stream,84,1,omp,29,515021,6131.20,0,4.94,5.26,.17
house720-h1-3iter-stream,84,1,omp,30,486560,5792.38,0,5.23,5.57,.17
house720-h1-3iter-stream,84,1,omp,31,513054,6107.78,0,4.96,5.28,.16
house720-h1-3iter-stream,84,1,omp,32,533654,6353.02,0,4.76,5.07,.14

house720-h1-3iter-stream,84,2,seq,1,2357097,28060.67,0,1,1,1
house720-h1-3iter-stream,84,2,threads,1,2207168,26275.80,0,1.06,1.00,1.06
house720-h1-3iter-stream,84,2,threads,2,1237784,14735.52,0,1.90,1.78,.95
house720-h1-3iter-stream,84,2,threads,3,902766,10747.21,0,2.61,2.44,.87
house720-h1-3iter-stream,84,2,threads,4,725629,8638.44,0,3.24,3.04,.81
house720-h1-3iter-stream,84,2,threads,5,612068,7286.52,0,3.85,3.60,.77
house720-h1-3iter-stream,84,2,threads,6,598207,7121.51,0,3.94,3.68,.65
house720-h1-3iter-stream,84,2,threads,7,532154,6335.16,0,4.42,4.14,.63
house720-h1-3iter-stream,84,2,threads,8,556623,6626.46,0,4.23,3.96,.52
house720-h1-3iter-stream,84,2,threads,9,510570,6078.21,0,4.61,4.32,.51
house720-h1-3iter-stream,84,2,threads,10,493340,5873.09,0,4.77,4.47,.47
house720-h1-3iter-stream,84,2,threads,11,471506,5613.16,0,4.99,4.68,.45
house720-h1-3iter-stream,84,2,threads,12,470504,5601.23,0,5.00,4.69,.41
house720-h1-3iter-stream,84,2,threads,13,471615,5614.46,0,4.99,4.68,.38
house720-h1-3iter-stream,84,2,threads,14,479014,5702.54,0,4.92,4.60,.35
house720-h1-3iter-stream,84,2,threads,15,456790,5437.97,0,5.16,4.83,.34
house720-h1-3iter-stream,84,2,threads,16,510701,6079.77,0,4.61,4.32,.28
house720-h1-3iter-stream,84,2,threads,17,519198,6180.92,0,4.53,4.25,.26
house720-h1-3iter-stream,84,2,threads,18,491042,5845.73,0,4.80,4.49,.26
house720-h1-3iter-stream,84,2,threads,19,489926,5832.45,0,4.81,4.50,.25
house720-h1-3iter-stream,84,2,threads,20,538732,6413.47,0,4.37,4.09,.21
house720-h1-3iter-stream,84,2,threads,21,482861,5748.34,0,4.88,4.57,.23
house720-h1-3iter-stream,84,2,threads,22,479451,5707.75,0,4.91,4.60,.22
house720-h1-3iter-stream,84,2,threads,23,501862,5974.54,0,4.69,4.39,.20
house720-h1-3iter-stream,84,2,threads,24,501802,5973.83,0,4.69,4.39,.19
house720-h1-3iter-stream,84,2,threads,25,541309,6444.15,0,4.35,4.07,.17
house720-h1-3iter-stream,84,2,threads,26,516732,6151.57,0,4.56,4.27,.17
house720-h1-3iter-stream,84,2,threads,27,513955,6118.51,0,4.58,4.29,.16
house720-h1-3iter-stream,84,2,threads,28,495787,5902.22,0,4.75,4.45,.16
house720-h1-3iter-stream,84,2,threads,29,556992,6630.85,0,4.23,3.96,.14
house720-h1-3iter-stream,84,2,threads,30,560288,6670.09,0,4.20,3.93,.14
house720-h1-3iter-stream,84,2,threads,31,504440,6005.23,0,4.67,4.37,.15
house720-h1-3iter-stream,84,2,threads,32,530613,6316.82,0,4.44,4.15,.13
house720-h1-3iter-stream,84,2,ff_acc,1,2389879,28450.94,0,.98,1.00,.98
house720-h1-3iter-stream,84,2,ff_acc,2,1364090,16239.16,0,1.72,1.75,.86
house720-h1-3iter-stream,84,2,ff_acc,3,1412765,16818.63,0,1.66,1.69,.55
house720-h1-3iter-stream,84,2,ff_acc,4,1115233,13276.58,0,2.11,2.14,.52
house720-h1-3iter-stream,84,2,ff_acc,5,942276,11217.57,0,2.50,2.53,.50
house720-h1-3iter-stream,84,2,ff_acc,6,826446,9838.64,0,2.85,2.89,.47
house720-h1-3iter-stream,84,2,ff_acc,7,733295,8729.70,0,3.21,3.25,.45
house720-h1-3iter-stream,84,2,ff_acc,8,668875,7962.79,0,3.52,3.57,.44
