trial name,items,id,type,threads,completion time,service time,bandwidth,speedup,scalability,efficiency
door1080-h1-3iter-stream,924,2,threads_pin,14,7875709,8523.49,0,7.26,7.48,.51
door1080-h1-3iter-stream,924,2,threads_pin,15,8132486,8801.39,0,7.03,7.25,.46
door1080-h1-3iter-stream,924,2,threads_pin,16,8104863,8771.49,0,7.06,7.27,.44
door1080-h1-3iter-stream,924,2,threads_pin,17,7126071,7712.19,0,8.03,8.27,.47
door1080-h1-3iter-stream,924,2,threads_pin,18,7024290,7602.04,0,8.14,8.39,.45
door1080-h1-3iter-stream,924,2,threads_pin,19,6708856,7260.66,0,8.53,8.79,.44
door1080-h1-3iter-stream,924,2,threads_pin,20,7172461,7762.40,0,7.98,8.22,.39
door1080-h1-3iter-stream,924,2,threads_pin,21,7516788,8135.05,0,7.61,7.84,.36
door1080-h1-3iter-stream,924,2,threads_pin,22,7363343,7968.98,0,7.77,8.00,.35
door1080-h1-3iter-stream,924,2,threads_pin,23,7146568,7734.38,0,8.01,8.25,.34
door1080-h1-3iter-stream,924,2,threads_pin,24,7442717,8054.88,0,7.69,7.92,.32
door1080-h1-3iter-stream,924,2,threads_pin,25,7674914,8306.18,0,7.45,7.68,.29
door1080-h1-3iter-stream,924,2,threads_pin,26,7513975,8132.00,0,7.61,7.84,.29
door1080-h1-3iter-stream,924,2,threads_pin,27,7622404,8249.35,0,7.51,7.73,.27
door1080-h1-3iter-stream,924,2,threads_pin,28,7627453,8254.81,0,7.50,7.73,.26
door1080-h1-3iter-stream,924,2,threads_pin,29,7656832,8286.61,0,7.47,7.70,.25
door1080-h1-3iter-stream,924,2,threads_pin,30,7194844,7786.62,0,7.95,8.19,.26
door1080-h1-3iter-stream,924,2,threads_pin,31,7339033,7942.67,0,7.80,8.03,.25
door1080-h1-3iter-stream,924,2,threads_pin,32,7714489,8349.01,0,7.42,7.64,.23

door1080-h1-3iter-stream,924,3,seq,1,62264020,67385.30,0,1,1,1
door1080-h1-3iter-stream,924,3,threads,1,57070901,61765.04,0,1.09,1.00,1.09
door1080-h1-3iter-stream,924,3,threads,2,30196611,32680.31,0,2.06,1.88,1.03
door1080-h1-3iter-stream,924,3,threads,3,21324413,23078.36,0,2.91,2.67,.97
door1080-h1-3iter-stream,924,3,threads,4,16034783,17353.66,0,3.88,3.55,.97
door1080-h1-3iter-stream,924,3,threads,5,15082246,16322.77,0,4.12,3.78,.82
door1080-h1-3iter-stream,924,3,threads,6,11993710,12980.20,0,5.19,4.75,.86
door1080-h1-3iter-stream,924,3,threads,7,9928257,10744.86,0,6.27,5.74,.89
door1080-h1-3iter-stream,924,3,threads,8,9598322,10387.79,0,6.48,5.94,.81
door1080-h1-3iter-stream,924,3,threads,9,8279254,8960.23,0,7.52,6.89,.83
door1080-h1-3iter-stream,924,3,threads,10,8246770,8925.07,0,7.55,6.92,.75
door1080-h1-3iter-stream,924,3,threads,11,7698291,8331.48,0,8.08,7.41,.73
door1080-h1-3iter-stream,924,3,threads,12,7173586,7763.62,0,8.67,7.95,.72
door1080-h1-3iter-stream,924,3,threads,13,7186073,7777.13,0,8.66,7.94,.66
door1080-h1-3iter-stream,924,3,threads,14,7295189,7895.22,0,8.53,7.82,.60
door1080-h1-3iter-stream,924,3,threads,15,7387712,7995.35,0,8.42,7.72,.56
door1080-h1-3iter-stream,924,3,threads,16,7315939,7917.68,0,8.51,7.80,.53
door1080-h1-3iter-stream,924,3,threads,17,7328980,7931.79,0,8.49,7.78,.49
door1080-h1-3iter-stream,924,3,threads,18,7396606,8004.98,0,8.41,7.71,.46
door1080-h1-3iter-stream,924,3,threads,19,8107770,8774.64,0,7.67,7.03,.40
door1080-h1-3iter-stream,924,3,threads,20,8541008,9243.51,0,7.29,6.68,.36
door1080-h1-3iter-stream,924,3,threads,21,7915591,8566.65,0,7.86,7.20,.37
door1080-h1-3iter-stream,924,3,threads,22,7698727,8331.95,0,8.08,7.41,.36
door1080-h1-3iter-stream,924,3,threads,23,7418322,8028.48,0,8.39,7.69,.36
door1080-h1-3iter-stream,924,3,threads,24,7458928,8072.43,0,8.34,7.65,.34
door1080-h1-3iter-stream,924,3,threads,25,6913831,7482.50,0,9.00,8.25,.36
door1080-h1-3iter-stream,924,3,threads,26,7160064,7748.98,0,8.69,7.97,.33
door1080-h1-3iter-stream,924,3,threads,27,6805568,7365.33,0,9.14,8.38,.33
door1080-h1-3iter-stream,924,3,threads,28,7087919,7670.90,0,8.78,8.05,.31
door1080-h1-3iter-stream,924,3,threads,29,7249394,7845.66,0,8.58,7.87,.29
door1080-h1-3iter-stream,924,3,threads,30,7518100,8136.47,0,8.28,7.59,.27
door1080-h1-3iter-stream,924,3,threads,31,7214472,7807.87,0,8.63,7.91,.27
door1080-h1-3iter-stream,924,3,threads,32,7424222,8034.87,0,8.38,7.68,.26
door1080-h1-3iter-stream,924,3,threads_pin,1,57648296,62389.93,0,1.08,1.00,1.08
door1080-h1-3iter-stream,924,3,threads_pin,2,49008209,53039.18,0,1.27,1.17,.63
door1080-h1-3iter-stream,924,3,threads_pin,3,27054956,29280.25,0,2.30,2.13,.76
door1080-h1-3iter-stream,924,3,threads_pin,4,25629599,27737.66,0,2.42,2.24,.60
door1080-h1-3iter-stream,924,3,threads_pin,5,18677645,20213.90,0,3.33,3.08,.66
door1080-h1-3iter-stream,924,3,threads_pin,6,18707554,20246.27,0,3.32,3.08,.55
door1080-h1-3iter-stream,924,3,threads_pin,7,13694357,14820.73,0,4.54,4.20,.64
door1080-h1-3iter-stream,924,3,threads_pin,8,13831708,14969.38,0,4.50,4.16,.56
door1080-h1-3iter-stream,924,3,threads_pin,9,11442414,12383.56,0,5.44,5.03,.60
door1080-h1-3iter-stream,924,3,threads_pin,10,11491290,12436.46,0,5.41,5.01,.54
door1080-h1-3iter-stream,924,3,threads_pin,11,9871389,10683.32,0,6.30,5.83,.57
door1080-h1-3iter-stream,924,3,threads_pin,12,9384465,10156.34,0,6.63,6.14,.55
door1080-h1-3iter-stream,924,3,threads_pin,13,8541039,9243.54,0,7.28,6.74,.56
door1080-h1-3iter-stream,924,3,threads_pin,14,8515512,9215.92,0,7.31,6.76,.52
door1080-h1-3iter-stream,924,3,threads_pin,15,7735303,8371.54,0,8.04,7.45,.53
door1080-h1-3iter-stream,924,3,threads_pin,16,7749123,8386.49,0,8.03,7.43,.50
door1080-h1-3iter-stream,924,3,threads_pin,17,7134791,7721.63,0,8.72,8.07,.51
door1080-h1-3iter-stream,924,3,threads_pin,18,7531410,8150.87,0,8.26,7.65,.45
door1080-h1-3iter-stream,924,3,threads_pin,19,7444233,8056.52,0,8.36,7.74,.44
door1080-h1-3iter-stream,924,3,threads_pin,20,7495621,8112.14,0,8.30,7.69,.41
door1080-h1-3iter-stream,924,3,threads_pin,21,7790489,8431.26,0,7.99,7.39,.38
door1080-h1-3iter-stream,924,3,threads_pin,22,7188965,7780.26,0,8.66,8.01,.39
door1080-h1-3iter-stream,924,3,threads_pin,23,7965263,8620.41,0,7.81,7.23,.33
door1080-h1-3iter-stream,924,3,threads_pin,24,7272220,7870.36,0,8.56,7.92,.35
door1080-h1-3iter-stream,924,3,threads_pin,25,8031015,8691.57,0,7.75,7.17,.31
door1080-h1-3iter-stream,924,3,threads_pin,26,7075301,7657.25,0,8.80,8.14,.33
door1080-h1-3iter-stream,924,3,threads_pin,27,7539263,8159.37,0,8.25,7.64,.30
door1080-h1-3iter-stream,924,3,threads_pin,28,7817081,8460.04,0,7.96,7.37,.28
door1080-h1-3iter-stream,924,3,threads_pin,29,7978478,8634.71,0,7.80,7.22,.26
door1080-h1-3iter-stream,924,3,threads_pin,30,7621852,8248.75,0,8.16,7.56,.27
door1080-h1-3iter-stream,924,3,threads_pin,31,7753434,8391.16,0,8.03,7.43,.25
door1080-h1-3iter-stream,924,3,threads_pin,32,7594721,8219.39,0,8.19,7.59,.25

door1080-h1-3iter-stream,924,4,seq,1,62084618,67191.14,0,1,1,1
door1080-h1-3iter-stream,924,4,threads,1,54201890,58660.05,0,1.14,1.00,1.14
door1080-h1-3iter-stream,924,4,threads,2,30759484,33289.48,0,2.01,1.76,1.00
door1080-h1-3iter-stream,924,4,threads,3,24834297,26876.94,0,2.49,2.18,.83
door1080-h1-3iter-stream,924,4,threads,4,16637670,18006.13,0,3.73,3.25,.93
door1080-h1-3iter-stream,924,4,threads,5,13825474,14962.63,0,4.49,3.92,.89
door1080-h1-3iter-stream,924,4,threads,6,11786377,12755.81,0,5.26,4.59,.87
door1080-h1-3iter-stream,924,4,threads,7,10277089,11122.39,0,6.04,5.27,.86
door1080-h1-3iter-stream,924,4,threads,8,9777759,10581.99,0,6.34,5.54,.79
door1080-h1-3iter-stream,924,4,threads,9,9057801,9802.81,0,6.85,5.98,.76
door1080-h1-3iter-stream,924,4,threads,10,8595396,9302.37,0,7.22,6.30,.72
door1080-h1-3iter-stream,924,4,threads,11,7952491,8606.59,0,7.80,6.81,.70
door1080-h1-3iter-stream,924,4,threads,12,7404267,8013.27,0,8.38,7.32,.69
door1080-h1-3iter-stream,924,4,threads,13,7336596,7940.03,0,8.46,7.38,.65
door1080-h1-3iter-stream,924,4,threads,14,7609901,8235.82,0,8.15,7.12,.58
door1080-h1-3iter-stream,924,4,threads,15,7381883,7989.05,0,8.41,7.34,.56
door1080-h1-3iter-stream,924,4,threads,16,7649825,8279.03,0,8.11,7.08,.50
door1080-h1-3iter-stream,924,4,threads,17,8154670,8825.40,0,7.61,6.64,.44
door1080-h1-3iter-stream,924,4,threads,18,9289700,10053.78,0,6.68,5.83,.37
door1080-h1-3iter-stream,924,4,threads,19,7098548,7682.41,0,8.74,7.63,.46
door1080-h1-3iter-stream,924,4,threads,20,7038856,7617.80,0,8.82,7.70,.44
door1080-h1-3iter-stream,924,4,threads,21,7103188,7687.43,0,8.74,7.63,.41
door1080-h1-3iter-stream,924,4,threads,22,7578091,8201.39,0,8.19,7.15,.37
door1080-h1-3iter-stream,924,4,threads,23,7105505,7689.94,0,8.73,7.62,.37
door1080-h1-3iter-stream,924,4,threads,24,7423241,8033.81,0,8.36,7.30,.34
door1080-h1-3iter-stream,924,4,threads,25,7401443,8010.21,0,8.38,7.32,.33
door1080-h1-3iter-stream,924,4,threads,26,7348867,7953.31,0,8.44,7.37,.32
door1080-h1-3iter-stream,924,4,threads,27,7430100,8041.23,0,8.35,7.29,.30
door1080-h1-3iter-stream,924,4,threads,28,6893426,7460.41,0,9.00,7.86,.32
door1080-h1-3iter-stream,924,4,threads,29,7427413,8038.32,0,8.35,7.29,.28
door1080-h1-3iter-stream,924,4,threads,30,7416128,8026.11,0,8.37,7.30,.27
door1080-h1-3iter-stream,924,4,threads,31,7205875,7798.56,0,8.61,7.52,.27
door1080-h1-3iter-stream,924,4,threads,32,7262413,7859.75,0,8.54,7.46,.26
door1080-h1-3iter-stream,924,4,threads_pin,1,59490413,64383.56,0,1.04,1.00,1.04
door1080-h1-3iter-stream,924,4,threads_pin,2,47912083,51852.90,0,1.29,1.24,.64
door1080-h1-3iter-stream,924,4,threads_pin,3,26187789,28341.76,0,2.37,2.27,.79
door1080-h1-3iter-stream,924,4,threads_pin,4,25313576,27395.64,0,2.45,2.35,.61
door1080-h1-3iter-stream,924,4,threads_pin,5,17634316,19084.75,0,3.52,3.37,.70
door1080-h1-3iter-stream,924,4,threads_pin,6,17885365,19356.45,0,3.47,3.32,.57
door1080-h1-3iter-stream,924,4,threads_pin,7,14220079,15389.69,0,4.36,4.18,.62
door1080-h1-3iter-stream,924,4,threads_pin,8,13846289,14985.16,0,4.48,4.29,.56
door1080-h1-3iter-stream,924,4,threads_pin,9,12097111,13092.11,0,5.13,4.91,.57
door1080-h1-3iter-stream,924,4,threads_pin,10,11657842,12616.71,0,5.32,5.10,.53
door1080-h1-3iter-stream,924,4,threads_pin,11,10277255,11122.57,0,6.04,5.78,.54
door1080-h1-3iter-stream,924,4,threads_pin,12,10041930,10867.88,0,6.18,5.92,.51
door1080-h1-3iter-stream,924,4,threads_pin,13,8720391,9437.65,0,7.11,6.82,.54
door1080-h1-3iter-stream,924,4,threads_pin,14,8109803,8776.84,0,7.65,7.33,.54
door1080-h1-3iter-stream,924,4,threads_pin,15,7057976,7638.50,0,8.79,8.42,.58
door1080-h1-3iter-stream,924,4,threads_pin,16,7344057,7948.11,0,8.45,8.10,.52
door1080-h1-3iter-stream,924,4,threads_pin,17,7241205,7836.80,0,8.57,8.21,.50
door1080-h1-3iter-stream,924,4,threads_pin,18,7057140,7637.59,0,8.79,8.42,.48
door1080-h1-3iter-stream,924,4,threads_pin,19,6984373,7558.84,0,8.88,8.51,.46
door1080-h1-3iter-stream,924,4,threads_pin,20,7069142,7650.58,0,8.78,8.41,.43
door1080-h1-3iter-stream,924,4,threads_pin,21,7110184,7695.00,0,8.73,8.36,.41
door1080-h1-3iter-stream,924,4,threads_pin,22,7189234,7780.55,0,8.63,8.27,.39
door1080-h1-3iter-stream,924,4,threads_pin,23,7462298,8076.08,0,8.31,7.97,.36
door1080-h1-3iter-stream,924,4,threads_pin,24,7210722,7803.81,0,8.61,8.25,.35
door1080-h1-3iter-stream,924,4,threads_pin,25,6985471,7560.03,0,8.88,8.51,.35
door1080-h1-3iter-stream,924,4,threads_pin,26,7213756,7807.09,0,8.60,8.24,.33
door1080-h1-3iter-stream,924,4,threads_pin,27,7152676,7740.99,0,8.67,8.31,.32
door1080-h1-3iter-stream,924,4,threads_pin,28,7340609,7944.38,0,8.45,8.10,.30
door1080-h1-3iter-stream,924,4,threads_pin,29,7320814,7922.95,0,8.48,8.12,.29
door1080-h1-3iter-stream,924,4,threads_pin,30,7556273,8177.78,0,8.21,7.87,.27
door1080-h1-3iter-stream,924,4,threads_pin,31,7317861,7919.76,0,8.48,8.12,.27
door1080-h1-3iter-stream,924,4,threads_pin,32,6889546,7456.21,0,9.01,8.63,.28

door1080-h1-3iter-stream,924,5,seq,1,58598680,63418.48,0,1,1,1
door1080-h1-3iter-stream,924,5,threads,1,54532584,59017.94,0,1.07,1.00,1.07
door1080-h1-3iter-stream,924,5,threads,2,28391094,30726.29,0,2.06,1.92,1.03
door1080-h1-3iter-stream,924,5,threads,3,19958128,21599.70,0,2.93,2.73,.97
door1080-h1-3iter-stream,924,5,threads,4,17302612,18725.77,0,3.38,3.15,.84
door1080-h1-3iter-stream,924,5,threads,5,14489232,15680.98,0,4.04,3.76,.80
door1080-h1-3iter-stream,924,5,threads,6,12026299,13015.47,0,4.87,4.53,.81
door1080-h1-3iter-stream,924,5,threads,7,11242124,12166.80,0,5.21,4.85,.74
door1080-h1-3iter-stream,924,5,threads,8,9935728,10752.95,0,5.89,5.48,.73
door1080-h1-3iter-stream,924,5,threads,9,8890248,9621.48,0,6.59,6.13,.73
door1080-h1-3iter-stream,924,5,threads,10,8170650,8842.69,0,7.17,6.67,.71
door1080-h1-3iter-stream,924,5,threads,11,7444236,8056.53,0,7.87,7.32,.71
door1080-h1-3iter-stream,924,5,threads,12,7554654,8176.03,0,7.75,7.21,.64
door1080-h1-3iter-stream,924,5,threads,13,7782594,8422.72,0,7.52,7.00,.57
door1080-h1-3iter-stream,924,5,threads,14,7669152,8299.94,0,7.64,7.11,.54
door1080-h1-3iter-stream,924,5,threads,15,7864046,8510.87,0,7.45,6.93,.49
door1080-h1-3iter-stream,924,5,threads,16,7750329,8387.80,0,7.56,7.03,.47
door1080-h1-3iter-stream,924,5,threads,17,7565088,8187.32,0,7.74,7.20,.45
door1080-h1-3iter-stream,924,5,threads,18,7165480,7754.84,0,8.17,7.61,.45
door1080-h1-3iter-stream,924,5,threads,19,7154033,7742.45,0,8.19,7.62,.43
door1080-h1-3iter-stream,924,5,threads,20,7271162,7869.22,0,8.05,7.49,.40
door1080-h1-3iter-stream,924,5,threads,21,7430408,8041.56,0,7.88,7.33,.37
door1080-h1-3iter-stream,924,5,threads,22,7418129,8028.27,0,7.89,7.35,.35
door1080-h1-3iter-stream,924,5,threads,23,7548423,8169.28,0,7.76,7.22,.33
door1080-h1-3iter-stream,924,5,threads,24,7311201,7912.55,0,8.01,7.45,.33
door1080-h1-3iter-stream,924,5,threads,25,7142744,7730.24,0,8.20,7.63,.32
door1080-h1-3iter-stream,924,5,threads,26,7887875,8536.66,0,7.42,6.91,.28
door1080-h1-3iter-stream,924,5,threads,27,7213437,7806.75,0,8.12,7.55,.30
door1080-h1-3iter-stream,924,5,threads,28,6966334,7539.32,0,8.41,7.82,.30
door1080-h1-3iter-stream,924,5,threads,29,7420184,8030.50,0,7.89,7.34,.27
door1080-h1-3iter-stream,924,5,threads,30,7197457,7789.45,0,8.14,7.57,.27
door1080-h1-3iter-stream,924,5,threads,31,7073406,7655.20,0,8.28,7.70,.26
door1080-h1-3iter-stream,924,5,threads,32,7456624,8069.93,0,7.85,7.31,.24
door1080-h1-3iter-stream,924,5,threads_pin,1,56075799,60688.09,0,1.04,1.00,1.04
door1080-h1-3iter-stream,924,5,threads_pin,2,48693174,52698.24,0,1.20,1.15,.60
door1080-h1-3iter-stream,924,5,threads_pin,3,28351163,30683.07,0,2.06,1.97,.68
door1080-h1-3iter-stream,924,5,threads_pin,4,42958696,46492.09,0,1.36,1.30,.34
door1080-h1-3iter-stream,924,5,threads_pin,5,18240123,19740.39,0,3.21,3.07,.64
door1080-h1-3iter-stream,924,5,threads_pin,6,16636626,18005.00,0,3.52,3.37,.58
door1080-h1-3iter-stream,924,5,threads_pin,7,13700859,14827.76,0,4.27,4.09,.61
door1080-h1-3iter-stream,924,5,threads_pin,8,13423784,14527.90,0,4.36,4.17,.54
door1080-h1-3iter-stream,924,5,threads_pin,9,11513568,12460.57,0,5.08,4.87,.56
door1080-h1-3iter-stream,924,5,threads_pin,10,11130780,12046.29,0,5.26,5.03,.52
door1080-h1-3iter-stream,924,5,threads_pin,11,9815204,10622.51,0,5.97,5.71,.54
door1080-h1-3iter-stream,924,5,threads_pin,12,9543086,10328.01,0,6.14,5.87,.51
door1080-h1-3iter-stream,924,5,threads_pin,13,8606249,9314.12,0,6.80,6.51,.52
door1080-h1-3iter-stream,924,5,threads_pin,14,8588711,9295.14,0,6.82,6.52,.48
door1080-h1-3iter-stream,924,5,threads_pin,15,8346475,9032.98,0,7.02,6.71,.46
door1080-h1-3iter-stream,924,5,threads_pin,16,8236295,8913.73,0,7.11,6.80,.44
door1080-h1-3iter-stream,924,5,threads_pin,17,7849201,8494.80,0,7.46,7.14,.43
door1080-h1-3iter-stream,924,5,threads_pin,18,7402466,8011.32,0,7.91,7.57,.43
door1080-h1-3iter-stream,924,5,threads_pin,19,7539343,8159.46,0,7.77,7.43,.40
door1080-h1-3iter-stream,924,5,threads_pin,20,7252819,7849.37,0,8.07,7.73,.40
door1080-h1-3iter-stream,924,5,threads_pin,21,7337014,7940.49,0,7.98,7.64,.38
door1080-h1-3iter-stream,924,5,threads_pin,22,7480246,8095.50,0,7.83,7.49,.35
door1080-h1-3iter-stream,924,5,threads_pin,23,7730953,8366.83,0,7.57,7.25,.32
door1080-h1-3iter-stream,924,5,threads_pin,24,8173464,8845.74,0,7.16,6.86,.29
door1080-h1-3iter-stream,924,5,threads_pin,25,8194776,8868.80,0,7.15,6.84,.28
door1080-h1-3iter-stream,924,5,threads_pin,26,7753429,8391.15,0,7.55,7.23,.29
door1080-h1-3iter-stream,924,5,threads_pin,27,7634042,8261.95,0,7.67,7.34,.28
door1080-h1-3iter-stream,924,5,threads_pin,28,7645009,8273.81,0,7.66,7.33,.27
door1080-h1-3iter-stream,924,5,threads_pin,29,7334705,7937.99,0,7.98,7.64,.27
door1080-h1-3iter-stream,924,5,threads_pin,30,7812720,8455.32,0,7.50,7.17,.25
door1080-h1-3iter-stream,924,5,threads_pin,31,7696313,8329.34,0,7.61,7.28,.24
door1080-h1-3iter-stream,924,5,threads_pin,32,7488099,8104.00,0,7.82,7.48,.24
